698,,7,Jaya Sree Vurumadla,IND,35,Defeated,,
699,,8,K Vani,IND,15,Defeated,,
700,,9,D H Shobha Rani,IND,20,Defeated,,
701,,10,S Sridevi,IND,40,Defeated,,
702,,11,M Sunitha Bai,IND,72,Defeated,,
"Ward Name : KAVADIGUDA, Reserved for : SC(W), Total Votes : 50396,
Polled Votes : 23957, Invalid Votes : 0, Valid Votes : 23957",,,,,,,,
703,,1,Lavanya Sri Pitla,BSP,223,Defeated,,
704,,2,R Rajasri,TDP,4760,Defeated,,
705,,3,K Saritha,CPM,573,Defeated,,
706,,4,B Sujatha,INC,1890,Defeated,,
707,,5,G Lasya Nanditha,TRS,16148,Winner,,
708,,6,Anuradha M,IND,40,Defeated,,
709,,7,Kamala Bai Mankar,IND,110,Defeated,,
710,,8,J Rajeshwari,IND,21,Defeated,,
711,,9,M Rajitha,IND,45,Defeated,,
712,,10,Latha Chaula,IND,70,Defeated,,
713,,11,Siripuram Lakshmi,IND,21,Defeated,,
714,,12,B Sushma Rani,IND,56,Defeated,,
"Ward Name : HIMAYATHNAGAR, Reserved for : UR(W) , Total Votes : 51053 ,
Polled Votes : 21975 , Invalid Votes : 0 , Valid Votes : 21975",,,,,,,,
715,,1,Indira Rao Juvvadi,INC,2234,Defeated,,
716,,2,Jadala Hemalatha Yadav,TRS,10021,Winner,,
717,,3,Mahalakshmi GNVK,BJP,8329,Defeated,,
718,,4,Anitha Kiran Salla,IND,203,Defeated,,
719,,5,Aveti Jyothi,IND,56,Defeated,,
720,,6,G Komali,IND,1019,Defeated,,
721,,7,Naseem Syeda,IND,113,Defeated,,
"Ward Name : KACHIGUDA , Reserved for : UR(W) , Total Votes : 44023,
Polled Votes : 21485, Invalid Votes : 0, Valid Votes : 21485",,,,,,,,
722,,1,T Chandrika,IND,131,Defeated,,
723,,2,T Anuradha,INC,1026,Defeated,,
724,,3,Aekkala Chaitanya Kanna,TRS,10317,Winner,,
725,,4,K Uma Rani,BJP,8506,Defeated,,
726,,5,B Anjamma,IND,20,Defeated,,
727,,6,Jyothsna Tirunagari,IND,136,Defeated,,
728,,7,K Neelamma,IND,8,Defeated,,
729,,8,Penta Saroja,IND,150,Defeated,,
730,,9,Bathula Bhagya Lakshmi,IND,1108,Defeated,,

,"3rd ORDINARY ELECTIONS TO GREATER HYDERABAD MUNICIPAL CORPORATION, 2016",,,,,,,

731,,10,Mende Udaya Sree Yadav,IND,14,Defeated,,

732,,11,V Ramadevi,IND,12,Defeated,,
733,,12,M Laxmi Raj,IND,57,Defeated,,
"Ward Name : NALLAKUNTA, Reserved for : UR(W), Total Votes : 57149,
Polled Votes : 26652 , Invalid Votes : 1, Valid Votes : 26651",,,,,,,,
734,,1,Chandrakala G,INC,1308,Defeated,,
735,,2,Gariganti Sridevi,TRS,15656,Winner,,
736,,3,Vanam Malathi,TDP,5181,Defeated,,
737,,4,Sujatha B,BSP,58,Defeated,,
738,,5,Kavitha Pamishetty,LSP,548,Defeated,,
739,,6,Gangu Savithri,IND,102,Defeated,,
740,,7,Chiruvolu Lalitha kumari,IND,21,Defeated,,
741,,8,Chiruvolu Vara lakshmi,IND,584,Defeated,,
742,,9,Dusari Lavanya,IND,2908,Defeated,,
743,,10,Padma M,IND,17,Defeated,,
744,,11,Madhavi Latha Abbaraju,IND,36,Defeated,,
745,,12,Vannadi Ramya,IND,32,Defeated,,
746,,13,Vara laksmi J,IND,153,Defeated,,
747,,14,Sudha S,IND,47,Defeated,,
"Ward Name : GOLNAKA , Reserved for : BC(W) , Total Votes : 52178,
Polled Votes : 27464 , Invalid Votes : 0, Valid Votes : 27464",,,,,,,,
748,,1,Khairunnisa,IND,103,Defeated,,
749,,2,Sakeena Begum,AIMIM,3765,Defeated,,
750,,3,Kaleru Padma,TRS,14314,Winner,,
751,,4,Akkala Sharadha,BJP,8347,Defeated,,
752,,5,Rehana Sultana,INC,632,Defeated,,
753,,6,Shabana Begum,CPM,250,Defeated,,
754,,7,Uzma Fathima,IND,53,Defeated,,
"Ward Name : AMBERPET, Reserved for : BC(G), Total Votes : 56378,
Polled Votes : 29068, Invalid Votes : 3, Valid Votes : 29065",,,,,,,,
755,,1,Mohammad Afsar,IND,60,Defeated,,
756,,2,S Sanjeeva Chary,BSP,53,Defeated,,
757,,3,Mohammed,AIMIM,7316,Defeated,,
758,,4,Pogulakonda Pratap,INC,2011,Defeated,,
759,,5,G Anand Goud,BJP,8274,Defeated,,
760,,6,Jagan Puli,TRS,9782,Winner,,
761,,7,Shaik Nadeem,CPI,645,Defeated,,
762,,8,Kavali Ramchandraiah,IND,740,Defeated,,
763,,9,Md Khadaar Shareef,IND,104,Defeated,,
764,,10,Jonnalagadda Murthy Raju,IND,17,Defeated,,
765,,11,Mohammed Abdul Ghafoor,IND,63,Defeated,,
"Ward Name : BAGH AMBERPET, Reserved for:UR(W), Total Votes:54938,
Polled Votes : 26733, Invalid Votes : 0, Valid Votes : 26733",,,,,,,,
766,,1,Kuchalakanti Padmavathi,TRS,11555,Winner,,
767,,2,Anita Jain,CPM,1582,Defeated,,

,"3rd ORDINARY ELECTIONS TO GREATER HYDERABAD MUNICIPAL CORPORATION, 2016",,,,,,,

768,,3,N Ramadevi,IND,191,Defeated,,

769,,4,Banappagari Padma,BJP,6699,Defeated,,
770,,5,M Savithri,INC,6592,Defeated,,
771,,6,K Alivelu,IND,114,Defeated,,
"Ward Name : YOUSUFGUDA, Reserved for : UR(G) , Total Votes : 58794,
Polled Votes : 21140, Invalid Votes : 1, Valid Votes : 21139",,,,,,,,
772,,1,Mohd Ayub Khan,IND,84,Defeated,,
773,,2,Appala Surendar Yadav,INC,3682,Defeated,,
774,,3,Kattela Ganesh,BSP,78,Defeated,,
775,,4,Amzad Sharif,JDU,48,Defeated,,
776,,5,Pasham Sainath Yadav,TDP,8369,Defeated,,
777,,6,Lingaraju Panapana,LSP,183,Defeated,,
778,,7,G Vamshi Krishna,IND,9,Defeated,,
779,,8,Gurram Sanjay Goud,TRS,8623,Winner,,
780,,9,Ravi Kumar T,IND,17,Defeated,,
781,,10,K V Shiva,IND,46,Defeated,,
"Ward Name : SOMAJIGUDA, Reserved for : UR(W) , Total Votes : 49402,
Polled Votes : 21766, Invalid Votes :0, Valid Votes : 21766",,,,,,,,
782,,1,B Charita,TDP,6338,Defeated,,
783,,2,Attaluri Vijayalakshmi,TRS,9853,Winner,,
784,,3,Ausula Ramya,IND,34,Defeated,,
785,,4,O Kanya Kumari,IND,48,Defeated,,
786,,5,Vanam Sageetha,INC,2270,Defeated,,
787,,6,Pandiri Vedavathi,IND,19,Defeated,,
788,,7,G Devi,AIMIM,3114,Defeated,,
789,,8,D Bhavana,IND,56,Defeated,,
790,,9,K Yashodamma,IND,34,Defeated,,
"Ward Name : AMEERPET, Reserved for : UR(W), Total Votes : 47879,
Polled Votes : 18498, Invalid Votes : 0, Valid Votes : 18498",,,,,,,,
791,,1,Sharada Katakam,BSP,84,Defeated,,
792,,2,Ananjeet Kaur,TDP,3636,Defeated,,
793,,3,Mood Lalitha Chouhan,INC,2593,Defeated,,
794,,4,Dr Kathyayani Burugula,BJP,4815,Defeated,,
795,,5,N Seshu Kumari,TRS,7370,Winner,,
"Ward Name : VENGALRAO NAGAR, Reserved for:UR(G), Total Votes:47173,
Polled Votes:21874, Invalid Votes:0, Valid Votes : 21874",,,,,,,,
796,,1,B Suseel Kumar,IND,21,Defeated,,
797,,2,Kilari Manohar,TRS,7194,Winner,,
798,,3,Devi reddy Nagarjuna reddy,INC,4682,Defeated,,
799,,4,CH. Chandrasekhar Rao,CPM,218,Defeated,,
800,,5,Vemullapalli Pradeep,TDP,6012,Defeated,,
801,,6,M Shyam Rao,AIMIM,3319,Defeated,,
802,,7,K L Srinivas Rao,BSP,48,Defeated,,
803,,8,Kaleru Naveen,IND,86,Defeated,,

,"3rd ORDINARY ELECTIONS TO GREATER HYDERABAD MUNICIPAL CORPORATION, 2016",,,,,,,

804,,9,S Balamuralikrishna,IND,116,Defeated,,

805,,10,Malladi Sandeep Kumar,IND,63,Defeated,,
806,,11,Shiva shankar Manne,IND,29,Defeated,,
807,,12,Syed Rasool,IND,48,Defeated,,
808,,13,Surapaneni Hymavathi,IND,38,Defeated,,
"Ward Name : SANATH NAGAR, Reserved for : UR(W), Total Votes : 59896,
Polled Votes:24330, Invalid Votes : 0, Valid Votes : 24330",,,,,,,,
809,,1,Kanuri Jaya Sree,TDP,8274,Defeated,,
810,,2,Asoju Pushpa Latha,IND,139,Defeated,,
811,,3,Kolanu Lakshmi,TRS,12331,Winner,,
812,,4,Dhadi Renuka,INC,3388,Defeated,,
813,,5,K Anuradha,IND,50,Defeated,,
814,,6,Buthagadda Anjali,IND,148,Defeated,,
"Ward Name : ERRAGADDA , Reserved for : BC(W) , Total Votes : 49080,
Polled Votes : 23086, Invalid Votes : 0, Valid Votes : 23086",,,,,,,,
815,,1,Nowsheen Begum,IND,2023,Defeated,,
816,,2,K Annapurna,TRS,7637,Defeated,,
817,,3,Azeem Unnissa Begum,JDU,501,Defeated,,
818,,4,Kanjerla Jayasree,TDP,4150,Defeated,,
819,,5,Noor Jahan,CPM,123,Defeated,,
820,,6,Shaheen Begum,AIMIM,8588,Winner,,
821,,7,Raziya Begum,INC,64,Defeated,,
"Ward Name : RAHMATH NAGAR , Reserved for : UR(G) , Total Votes : 58056 ,
Polled Votes : 29009 , Invalid Votes : 0 , Valid Votes : 29009",,,,,,,,
822,,1,B Chandramma,INC,4117,Defeated,,
823,,2,Naveen Yadav V,AIMIM,8971,Defeated,,
824,,3,Mallesh Yadav Namala,BSP,127,Defeated,,
825,,4,Mohammed Abdul Shafi,TRS,11301,Winner,,
826,,5,Ramsingh Rajpurohit,BJP,1007,Defeated,,
827,,6,Sadanand Sidhartha,TDP,2859,Defeated,,
828,,7,Laxminarayana Neeli,LSP,192,Defeated,,
829,,8,Vekatesh Kokala,ANC,31,Defeated,,
830,,9,Mathari Ramulu,IND,19,Defeated,,
831,,10,P Sudheer Babu,IND,33,Defeated,,
832,,11,L K Surender,IND,269,Defeated,,
833,,12,D Santosh Kumar,IND,83,Defeated,,
"Ward Name : BORABANDA , Reserved for : BC(G) , Total Votes : 42034 ,
Polled Votes : 21244 , Invalid Votes :0, Valid Votes : 21244",,,,,,,,
834,,1,Udathalapally Pochaiah Goud,INC,3824,Defeated,,
835,,2,Toluchuri Saiseshagiri Rao,CPM,272,Defeated,,
836,,3,Narshing Rao V,AIMIM,5426,Defeated,,
837,,4,Rajkumar Katraj,BJP,1301,Defeated,,
838,,5,Arun Raju G,IND,60,Defeated,,
839,,6,Udathapally Parashuram,IND,205,Defeated,,

,"3rd ORDINARY ELECTIONS TO GREATER HYDERABAD MUNICIPAL CORPORATION, 2016",,,,,,,

840,,7,Kavitha Cheekoti,IND,58,Defeated,,

841,,8,Baba Fasiuddin Md,TRS,9937,Winner,,
842,,9,Krishna T,IND,36,Defeated,,
843,,10,Chandra Mohan S,IND,82,Defeated,,
844,,11,Vijaya Kumar N,IND,43,Defeated,,
"Ward Name : KHAIRTHABAD, Reserved for : UR(W), Total Votes : 57502,
Polled Votes : 26031 , Invalid Votes :5, Valid Votes : 26026",,,,,,,,
845,,1,P Vijaya Reddy,TRS,16341,Winner,,
846,,2,M Sangeetha,TDP,3968,Defeated,,
847,,3,M Arunjyothi,INC,3841,Defeated,,
848,,4,M Sujatha,LSP,1677,Defeated,,
849,,5,K Anitha,IND,67,Defeated,,
850,,6,Javeria Begum,IND,42,Defeated,,
851,,7,Mallela Madhavi,IND,90,Defeated,,
"Ward Name : VENKATESHWARA COLONY, Reserved for : UR(W), Total Votes : 41856,
Polled Votes : 19373, Invalid Votes : 2 , Valid Votes : 19371",,,,,,,,
852,,1,Kavitha Reddy Manne,TRS,11837,Winner,,
853,,2,B Bharathi,INC,3560,Defeated,,
854,,3,Bangaru Sravathi,BJP,3656,Defeated,,
855,,4,Taravathi Barigela,IND,190,Defeated,,
856,,5,K Navaneetha,IND,65,Defeated,,
857,,6,B Bharathi,IND,63,Defeated,,
"Ward Name : BANJARAHILLS, Reserved for : UR(G), Total Votes : 48450,
Polled Votes : 22280, Invalid Votes :0, Valid Votes : 22280",,,,,,,,
858,,1,B Raju Yadav,INC,3805,Defeated,,
859,,2,Mansoor Syed,BSP,110,Defeated,,
860,,3,Mechineni Srinivas Rao,BJP,5197,Defeated,,
861,,4,Vijaya Laxmi R Gadwal,TRS,12704,Winner,,
862,,5,Meesala Gopal Sai Baba,LSP,172,Defeated,,
863,,6,Gololla Nagaraju,ANC,46,Defeated,,
864,,7,B Rama Devi,IND,126,Defeated,,
865,,8,Bitla N Venkateshwarulu,IND,16,Defeated,,
866,,9,Mohammed Abdul Khadeer,IND,38,Defeated,,
867,,10,Nakka Raghu Mudiraj,IND,10,Defeated,,
868,,11,Shah Alam,IND,56,Defeated,,
"Ward Name : SHAIKPET, Reserved for : UR(G) , Total Votes : 49649,
Polled Votes : 21757 , Invalid Votes : 0, Valid Votes : 21757",,,,,,,,
869,,1,Cherka Mahesh,TRS,8672,Defeated,,
870,,2,Mohammed Rasheed Farazuddin,AIMIM,9330,Winner,,
871,,3,Vardha Jyothi,DBP,117,Defeated,,
872,,4,K Datta Mukesh,IND,232,Defeated,,
873,,5,K Narayana Reddy,IND,37,Defeated,,
874,,6,Atmakuri Sudhakar,INC,3110,Defeated,,

,"3rd ORDINARY ELECTIONS TO GREATER HYDERABAD MUNICIPAL CORPORATION, 2016",,,,,,,

875,,7,S Vijaya Kumar,IND,20,Defeated,,

876,,8,Shaik Shamsuddin Ahmed,IND,18,Defeated,,
877,,9,Mohd Nawaz Khan,IND,16,Defeated,,
878,,10,P Satyanarayana,IND,30,Defeated,,
879,,11,Syed Abraruddin,IND,175,Defeated,,
"Ward Name : JUBILEE HILLS , Reserved for: UR(G) , Total Votes :46970,
Polled Votes : 21296, Invalid Votes : 0, Valid Votes : 21296",,,,,,,,
880,,1,Aakula Venkateswara Rao,TDP,3214,Defeated,,
881,,2,Kaja Suryanarayana,TRS,9131,Winner,,
882,,3,Chandra Madhu,BJP,5092,Defeated,,
883,,4,K Bhoji Reddy,INC,2122,Defeated,,
884,,5,Prabhakara Rao Utala,IND,36,Defeated,,
885,,6,Bhoomani Ramakrishna,IND,106,Defeated,,
886,,7,Younus Ali,ANC,27,Defeated,,
887,,8,Shekar Kotap,IND,48,Defeated,,
888,,9,K Saidappa,IND,1520,Defeated,,
"Ward Name : KONDAPUR, Reserved for : UR(G) , Total Votes : 72701 ,
Polled Votes : 29810 , Invalid Votes : 13 , Valid Votes : 29797",,,,,,,,
889,,1,Utla Krishna,INC,4088,Defeated,,
890,,2,Jaleel Ahmed,BSP,300,Defeated,,
891,,3,Neelam Ravinder Mudiraj,TDP,8912,Defeated,,
892,,4,Rathapu Nagesh Goud,CPI,251,Defeated,,
893,,5,Shaik Hameed,TRS,16246,Winner,,
"Ward Name : GACHIBOWLI, Reserved for : UR(G), Total Votes : 42080 ,
Polled Votes : 19837, Invalid Votes : 5, Valid Votes : 19832",,,,,,,,
894,,1,Konda Ravi Goud,INC,2086,Defeated,,
895,,2,Sandeep Goud M,IND,836,Defeated,,
896,,3,Rama Rao C,BJP,4847,Defeated,,
897,,4,Saibaba K,TRS,10707,Winner,,
898,,5,Anil Kumar T,IND,155,Defeated,,
899,,6,Maraboina Raghunath,IND,28,Defeated,,
900,,7,Muthyam Reddy G,IND,20,Defeated,,
901,,8,Ramavath Somlu,IND,35,Defeated,,
902,,9,Ravinder Reddy Dharmagari,IND,1050,Defeated,,
903,,10,Ramulamma,IND,68,Defeated,,
"Ward Name : SERILINGAMPALLY, Reserved for:UR(G), Total Votes : 62453,
Polled Votes:28075, Invalid Votes:4, Valid Votes : 28071",,,,,,,,
904,,1,R Nagendar Yadav,TRS,14914,Winner,,
905,,2,Karcherla Yellesh,INC,5696,Defeated,,
906,,3,M Ravi,TDP,6271,Defeated,,
907,,4,Valaboju Manikyam Chary,CPM,227,Defeated,,
908,,5,Shaik Khaja Hussain,AIMIM,491,Defeated,,
909,,6,Umar Hammami,ANC,27,Defeated,,
910,,7,Kala Bai,IND,164,Defeated,,
911,,8,P K Jaya Shankar,IND,224,Defeated,,

,"3rd ORDINARY ELECTIONS TO GREATER HYDERABAD MUNICIPAL CORPORATION, 2016",,,,,,,

912,,9,T Yadagiri,IND,57,Defeated,,

"Ward Name : MADHAPUR, Reserved for : UR(G), Total Votes : 56992,
Polled Votes : 21588, Invalid Votes : 0, Valid Votes : 21588",,,,,,,,
913,,1,Srinivas Yadav E,TDP,5777,Defeated,,
914,,2,Ramanjeet Singh,IND,160,Defeated,,
915,,3,Rajesh G,IND,20,Defeated,,
916,,4,Rishi V,IND,9,Defeated,,
917,,5,Sateesh Babu Garikapati,IND,15,Defeated,,
918,,6,Hari Krishna Prasad S,IND,53,Defeated,,
919,,7,Jagadeeshwar,TRS,11782,Winner,,
920,,8,Narasimha Yadav G,INC,3686,Defeated,,
921,,9,Md Raheem,BSP,64,Defeated,,
922,,10,Jangaiah G,IND,22,Defeated,,
"Ward Name : MIYAPUR, Reserved for : UR(G), Total Votes : 56028,
Polled Votes : 20874, Invalid Votes : 0, Valid Votes : 20874",,,,,,,,
923,,1,Tandra Kumar,IND,2193,Defeated,,
924,,2,Shiva Kumar Makutam,IND,315,Defeated,,
925,,3,Maturi Jagan Mohan Rao,IND,29,Defeated,,
926,,4,D Nagendra,IND,17,Defeated,,
927,,5,Shiva Ram Rathod,IND,35,Defeated,,
928,,6,B Mohan Raj,TDP,8046,Defeated,,
929,,7,Katla Raghupathi Reddy,INC,900,Defeated,,
930,,8,Bhagvan Das D,BSP,54,Defeated,,
931,,9,Meka Ramesh,TRS,9076,Winner,,
932,,10,Kappera Ramesh,IND,81,Defeated,,
933,,11,Parunandi Nagulu,IND,32,Defeated,,
934,,12,Goparaju Srinivas Rao,IND,96,Defeated,,
"Ward Name : HAFEEZPET , Reserved for : UR(W) , Total Votes : 71258 ,
Polled Votes : 28303 , Invalid Votes : 0, Valid Votes : 28303",,,,,,,,
935,,1,Asma Begum,IND,31,Defeated,,
936,,2,Lakshmi Balling,INC,2137,Defeated,,
937,,3,V Pujitha Jagadeeshwar,TRS,17094,Winner,,
938,,4,Shainaz Begum,TDP,8475,Defeated,,
939,,5,T Archana Tiwari,IND,101,Defeated,,
940,,6,R Indira,IND,77,Defeated,,
941,,7,Janmala Renuka,IND,287,Defeated,,
942,,8,Talluri Ranganayakamma,IND,25,Defeated,,
943,,9,Y Manasa,IND,20,Defeated,,
944,,10,N Rajeshwari,IND,20,Defeated,,
945,,11,Soujanya Kamal,IND,36,Defeated,,
"Ward Name : CHANDANAGAR, Reserved for:UR(W), Total Votes : 57495,
Polled Votes : 23065, Invalid Votes:0, Valid Votes : 23065",,,,,,,,
946,,1,Anita M,INC,2948,Defeated,,
947,,2,Swathi Bejugum,IND,126,Defeated,,

,"3rd ORDINARY ELECTIONS TO GREATER HYDERABAD MUNICIPAL CORPORATION, 2016",,,,,,,

948,,3,V Vasundhara Devi,TDP,8580,Defeated,,

949,,4,Bobba Navatha Reddy,TRS,11411,Winner,,
"Ward Name : BHARATHI NAGAR, Reserved for:UR(W), Total Votes:35057,
Polled Votes:19494, Invalid Votes: 0, Valid Votes : 19494",,,,,,,,
950,,1,Ankenagari Srilatha,INC,1161,Defeated,,
951,,2,Chinnamile Godavari,BJP,8758,Defeated,,
952,,3,Bandari Radha,BSP,171,Defeated,,
953,,4,V Sindhu,TRS,8926,Winner,,
954,,5,T Poornima Singh,IND,130,Defeated,,
955,,6,N Aruna Sree,IND,80,Defeated,,
956,,7,Mamatha Chunduri,IND,98,Defeated,,
957,,8,P Madhavi Latha,IND,35,Defeated,,
958,,9,Shahana Khouser,IND,135,Defeated,,
"Ward Name: RAMACHANDRAPURAM, Reserved for:BC(G), Total Votes:34847,
Polled Votes: 19814, Invalid Votes: 1, Valid Votes : 19813",,,,,,,,
959,,1,Md Azharuddin,CPI,157,Defeated,,
960,,2,Talla Avinash Goud,INC,3193,Defeated,,
961,,3,Karike Satyanarayana,TDP,5242,Defeated,,
962,,4,Tonta Anjaiah,TRS,10833,Winner,,
963,,5,Neeli Yadagiri,BSP,175,Defeated,,
964,,6,K Manohar,IND,115,Defeated,,
965,,7,G Mallesham,IND,44,Defeated,,
966,,8,G Mallesh,IND,54,Defeated,,
"Ward Name : PATANCHERU, Reserved for : BC(G) , Total Votes : 41756 ,
Polled Votes : 24114 , Invalid Votes : 2, Valid Votes : 24112",,,,,,,,
967,,1,Rajaboina Kumar Yadav,TRS,7930,Defeated,,
968,,2,Mettu Shankar Yadav,INC,9316,Winner,,
969,,3,Mettu Kumara Swamy,TDP,3392,Defeated,,
970,,4,Madiri Devender Raju,BJP,3183,Defeated,,
971,,5,Gundu Pradeep Kumar,IND,291,Defeated,,
"Ward Name : KPHB COLONY, Reserved for : UR(G), Total Votes : 56185,
Polled Votes : 26538 , Invalid Votes : 0, Valid Votes : 26538",,,,,,,,
972,,1,Adusumalli Venkateswarlu,TRS,11218,Defeated,,
973,,2,Goli Padma,INC,425,Defeated,,
974,,3,Mandadi Srinivasa Rao,TDP,13953,Winner,,
975,,4,Bontu Sambi Reddy,LSP,746,Defeated,,
976,,5,Chalika Chandra Sekhar,IND,43,Defeated,,
977,,6,Dasari Venkata Ramana Rao,IND,7,Defeated,,
978,,7,Phanikumar Juvva,IND,3,Defeated,,
979,,8,K Venkata Thrimurthulu,IND,98,Defeated,,
980,,9,Satish Kulkarni,IND,45,Defeated,,
"Ward Name : BALAJI NAGAR, Reserved for : UR(W), Total Votes: 63548,
Polled Votes : 29974, Invalid Votes : 0, Valid Votes : 29974",,,,,,,,
981,,1,Gone Roopa Rao,TDP,11427,Defeated,,
982,,2,Kavya Reddy Pannala,TRS,16781,Winner,,

,"3rd ORDINARY ELECTIONS TO GREATER HYDERABAD MUNICIPAL CORPORATION, 2016",,,,,,,

983,,3,Kausar Begum,INC,1318,Defeated,,

984,,4,Vuppu Jaya Laxmi,CPM,241,Defeated,,
985,,5,C K Srilatha,IND,27,Defeated,,
986,,6,Seshamatam Deepika,IND,87,Defeated,,
987,,7,Sobha Venati,IND,23,Defeated,,
988,,8,Sujatha Varudu,IND,70,Defeated,,
"Ward Name : ALLAPUR, Reserved for : UR(W) , Total Votes : 59181,
Polled Votes : 28573 , Invalid Votes : 0, Valid Votes : 28573",,,,,,,,
989,,1,Qursheed Begum,AIMIM,8377,Defeated,,
990,,2,P Rekha,INC,763,Defeated,,
991,,3,Sravanthi Vemula,TDP,5660,Defeated,,
992,,4,Chitikena Posi,LSP,528,Defeated,,
993,,5,C Vimala,IND,96,Defeated,,
994,,6,Sabeeha Begum,TRS,13149,Winner,,
"Ward Name : MOOSAPET , Reserved for : UR(G) , Total Votes : 46712 ,
Polled Votes : 24160 , Invalid Votes : 1, Valid Votes : 24159",,,,,,,,
995,,1,G Mangamma,IND,39,Defeated,,
996,,2,K Kistaiah,IND,1244,Defeated,,
997,,3,Md Siraj,IND,73,Defeated,,
998,,4,Sheshamatam Naveen Kumar,IND,330,Defeated,,
999,,5,Sama Kondal Reddy,LSP,215,Defeated,,
1000,,6,Jabbar Khan,SP,72,Defeated,,
1001,,7,Babu Rao Pagudala,TDP,7877,Defeated,,
1002,,8,Thumu Shravan Kumar,TRS,11927,Winner,,
1003,,9,Anji Reddy Nalamalupu,IND,39,Defeated,,
1004,,10,Ravalla Omshankar,BSP,114,Defeated,,
1005,,11,K Gopal Reddy,INC,1946,Defeated,,
1006,,12,Anand Kumar M,IND,259,Defeated,,
1007,,13,Sathyanarayana S T,IND,24,Defeated,,
"Ward Name : FATHENAGAR, Reserved for : UR(G), Total Votes : 54288,
Polled Votes : 28328, Invalid Votes : 0, Valid Votes : 28328",,,,,,,,
1008,,1,Thoomu Yella Rao,IND,665,Defeated,,
1009,,2,K Mahendar,BJP,7486,Defeated,,
1010,,3,Raju Kukkala,INC,4343,Defeated,,
1011,,4,Satish Babu Pandala,TRS,12898,Winner,,
1012,,5,Atagoni Yellaiah Goud,IND,191,Defeated,,
1013,,6,G Damoder Goud,IND,315,Defeated,,
1014,,7,Nagender Kanchi,IND,29,Defeated,,
1015,,8,Patlolla Nagi Reddy,IND,38,Defeated,,
1016,,9,A Parvathamma,IND,44,Defeated,,
1017,,10,Ch Satya Narayana,IND,29,Defeated,,
1018,,11,Syed Ahemad,IND,2290,Defeated,,

,"3rd ORDINARY ELECTIONS TO GREATER HYDERABAD MUNICIPAL CORPORATION, 2016",,,,,,,

"Ward Name : OLD BOWENPALLY, Reserved for: UR(G), Total Votes:53581,
Polled Votes :26484, Invalid Votes :0, Valid Votes : 26484",,,,,,,,

1019,,1,Dudam Venkata Ramana,IND,9,Defeated,,
1020,,2,V Narahari,IND,54,Defeated,,
1021,,3,M Laxmi Narasamma,IND,52,Defeated,,
1022,,4,K Ranga Rao,IND,59,Defeated,,
1023,,5,Ragam Latha,IND,30,Defeated,,
1024,,6,K Mallikarjun,IND,14,Defeated,,
1025,,7,Nallola Rajender,IND,16,Defeated,,
1026,,8,Gongalla Malla Reddy,IND,89,Defeated,,
1027,,9,Gajre Ramesh,IND,33,Defeated,,
1028,,10,Kanne Prakash,IND,77,Defeated,,
1029,,11,Syed Imran Khan,MBT,40,Defeated,,
1030,,12,Thimmana Vinod Kumar,LSP,77,Defeated,,
1031,,13,Mohammed Omara,AIMIM,5283,Defeated,,
1032,,14,M Narsimha Yadav,TRS,13375,Winner,,
1033,,15,C Mahipal Reddy,TDP,4683,Defeated,,
1034,,16,D Amulya,INC,2593,Defeated,,
"Ward Name : BALANAGAR, Reserved for : UR(G) , Total Votes : 40905 ,
Polled Votes : 21565 , Invalid Votes: 0, Valid Votes : 21565",,,,,,,,
1035,,1,R Venkat Raju,IND,155,Defeated,,
1036,,2,Y Kavitha,IND,98,Defeated,,
1037,,3,Akram Syed,IND,453,Defeated,,
1038,,4,Bandari Prakash Goud,INC,1654,Defeated,,
1039,,5,Kandoori Narender,TRS,13238,Winner,,
1040,,6,Chillukuri Hari Chand,TDP,4418,Defeated,,
1041,,7,Burra Sampat Kumar Gaud,SP,37,Defeated,,
1042,,8,S Venkat Reddy,CPI,113,Defeated,,
1043,,9,Yerra Nagaraju Goud,IND,361,Defeated,,
1044,,10,Kothuri Ramesh Babu,IND,62,Defeated,,
1045,,11,Chand Pash,IND,44,Defeated,,
1046,,12,P Nagaraju,IND,429,Defeated,,
1047,,13,Pakkir Ravinder Reddy,IND,34,Defeated,,
1048,,14,Potta Shankar Goud,IND,243,Defeated,,
1049,,15,Madupathi Siddaiah,IND,94,Defeated,,
1050,,16,Mohammed Masthan Baba,IND,50,Defeated,,
1051,,17,Madasu Naveen Kumar,IND,82,Defeated,,
"Ward Name : KUKATPALLY, Reserved for : UR(G), Total Votes : 52569,
Polled Votes : 25000, Invalid Votes : 0, Valid Votes : 25000",,,,,,,,
1052,,1,Kuna Amresh Goud,INC,2080,Defeated,,
1053,,2,Bhavani Pericherla,LSP,180,Defeated,,
1054,,3,Jupally Satyanarayana Rao,TRS,15808,Winner,,
1055,,4,Shivalingamu Singuri,IND,122,Defeated,,
1056,,5,Arshanapally Surya Rao,BJP,6810,Defeated,,

,"3rd ORDINARY ELECTIONS TO GREATER HYDERABAD MUNICIPAL CORPORATION, 2016",,,,,,,

"Ward Name : VIVEKANANDA NAGAR COLONY, Reserved for : UR(W), Total Votes : 52997,
Polled Votes : 24566, Invalid Votes: 0, Valid Votes : 24566",,,,,,,,

1057,,1,Madhavaram Roja Devi,TDP,10715,Defeated,,
1058,,2,Burugu Swathi,IND,145,Defeated,,
